MeshVariationDatabase 6C0979F9-7019-CACF-CB6D-68E52A44ED73 #primary instance
    $::Asset
        $::DataContainer
        Name Levels/SP_Sniper/AlBashirStrike/MeshVariationDb_Win32
    Entries::array
        member 62F6D7BD-B263-0E52-924F-F365CD3934E6
        member C3007664-16DD-CAB2-E4AB-7C7AEC5624D3
        member 2C90C3F9-004E-D3E0-E9B0-F6E49A77A535
        member 251CF3F5-F5A3-B36F-77E7-20920748CFB3
        member 14D81002-CC7E-4BD1-960A-DEAEECFD3ACE
        member F313788A-DD37-5E19-1DAD-61699E4979CB
        member 96C7AF2B-FA02-DA84-A7DA-15B483730EA5
        member 8DE5DDC6-E75C-E6C9-292D-07AA5EA620C4
        member A76820DE-F9C6-8840-1188-660591919340
        member 120EBB2D-9C79-37E8-1086-B807B9317177
        member 9A6B0387-016A-A31B-3CED-4D63F83AB81D
        member 667B9443-5024-B692-6FA1-36192906D28D
        member BD62087B-6E21-6C94-5E7E-285B2A00F013
        member 518C5EFA-00A6-E399-8E31-771ED41DA187
        member 1929FB85-18FE-28E1-28AE-1D0785B61DD3
        member 0B58061E-30A3-68CB-1EB3-5C7F71024716
        member 75A80DD9-D1B8-C057-F53A-515CC8060745
        member 8C75A782-7760-7B00-91D6-036AACFF2EFB
        member 161A3081-9BC0-9AC5-9FB6-76B8E96E7524
        member 5F3BA5A2-51E6-9ADC-28B6-7D46E73551CE
        member 80D7D670-97F6-CE8C-14A6-600C25A509A5
        member F1B613D7-BBFD-9D0E-178E-AF25776E21BE
        member 6B3314D2-4D6C-E1F7-676A-4E39BA821501
        member CD30858B-C3E9-4CDC-AAE9-0946CBD6BE80
        member 72D07FE6-A67B-0863-135B-F5DC9A5D61B2
        member 319F08EF-20C4-B159-74A1-CFDF126AD16A
        member 668DD851-85FF-A756-6A94-AE2D88C547DE
        member FE637D14-D575-1A26-7C63-246A038D477C
        member 1132BE5C-7AB4-89EA-52AD-0D02A4EB3CDC
        member 24169CBE-E82A-9A36-9216-EB8C0CE9AF9A
        member 6BBFA58B-4BC4-7222-7F9C-2CD2BB098CF6
        member 988A67B9-5601-616A-D906-7F52171EABF5
        member 4201409C-13B7-428D-8800-986554E05D16
        member 3955DD0A-364B-882A-AD20-AA3346038F98
        member C097AA33-A553-0EAD-F7EE-0887ACB06E4A
        member 159C02E1-7359-7744-00AD-DBF2A7AA8934
        member 0C61D7DA-1218-16FF-CF67-C8D1CC3959A6
        member D71201B3-FEB1-1A51-504A-E4155120C4E3
        member 6AE915D2-27C3-A6A8-853D-C6B7B1BCA5F2
        member 11A85E1D-045E-1E21-FA2E-55250F624F39
        member A1094663-27F3-649F-E4EB-1585D3EE9B52
        member B5784F82-1FD0-D8B3-08E7-4A610C2FD632
        member 4F0C9932-61C1-54DB-C00B-6894D2373D8F
        member 0CC397E0-B43B-E96F-AF73-296DAFD6B16A
        member 10FDFE9E-C2D8-08A5-EBA6-5B859D7A08DE
        member 99E8AE78-A1B8-8B84-CEF5-92FF7E7C7C35
        member 56B7D0B7-198E-0474-F38B-B5762A950D46
        member 9934CC5D-FD91-D32E-9A51-F946ADF46429
        member 6EA24ED2-146F-8FA3-1024-475F96C18D0A
        member 67D89114-FD8C-3B9D-8587-CC60E86CBE64
        member 9E6319E9-BEA3-1995-310E-F625AFD951B4
        member CAF26598-4D2B-B416-EDB3-F52266684BB1
        member 533861B8-2444-CFE9-EC48-961EE2186CAE
        member 038A3421-285B-2179-18CB-5FF899E5FCA4
        member 9B040D1E-658F-5362-2E6A-488F774431ED
        member 661FD768-4EDD-57B0-02A1-7BD182447C2A
        member 98265D81-028F-E913-ED12-0F602458F720
        member 7F496162-18D5-C8DC-20E2-EC5BCDA7A1D8
        member D5B2EB82-1971-5D3F-51AC-D9794B798C87
        member 9BF5C239-1574-E0B3-7DE9-D5867C540491
        member 9EFEAD22-A2E3-8058-B958-B61A56AF14BD
        member A11F7ACA-A40B-E022-2823-411208DBF71E
        member BBC9A854-F2BF-EC63-BA0C-D32845C0C0A8
        member 1C1D1335-1628-EF64-7B52-4800A43CD82C
        member 2961CA8D-D612-AAC7-8925-543BD02721AB
        member 15E527A5-CA08-7DDC-0A47-27E697774FD7
        member 62213428-3419-2EA6-2ABB-930F5AF78301
        member ABEDA33A-C78E-D9D1-8700-38A6660A182F
        member 7E9BC14E-F6F8-2F25-9266-73375D9C82DD
        member 2B372E6B-5A3B-8FCC-939B-6517B575E99A
        member ED9BCA36-CF11-33BF-1098-F15E8788BCF7
        member CA45DB55-E793-FBA1-6FB8-EE8C488CF2E6
        member 01A173D9-8037-1F4F-A4EF-F96620F23BAF
        member CE47594D-F902-F285-0D29-34078E003E14
        member D2952A5C-180B-7F28-73A6-D0F5184866E0
        member FBF8042F-D67C-90F2-DF4E-D110C1897028
        member A84E90F8-9546-53D3-0464-8E4EDE2DEE08
        member 47A003E4-6719-F484-B2D5-2FFA97768599
        member 8FA7B312-66CB-5A4F-2AC9-7F098217C32F
        member 41DA81C2-5967-F8FD-100D-E9B88CECBE3E
        member 260720B9-6CC6-7ECD-9188-7A46732D1E38
        member E81E3367-3DB8-75EB-C76C-595F458B9842
        member 8F147531-C858-8431-7C55-2E4BE12B901E
        member A41C99EA-CFAD-7184-9A2E-38ABC68BC766
        member 5C36601B-0C2F-3ED3-602B-0B94074BC696
        member 333B0A35-3BD1-5BFF-3CE3-7BF34F35FAA5
